arquivo,classificacao
sql_sdss_0807.sql,Advanced
sql_sdss_0808.sql,Advanced
sql_sdss_0809.sql,Advanced
sql_sdss_0810.sql,Advanced
sql_sdss_0811.sql,Advanced
sql_sdss_0812.sql,Advanced
sql_sdss_0813.sql,Advanced
sql_sdss_0814.sql,Advanced
sql_sdss_0815.sql,Advanced
sql_sdss_0816.sql,Advanced
sql_sdss_0817.sql,Advanced
sql_sdss_0818.sql,Advanced
sql_sdss_0819.sql,Advanced
sql_sdss_0820.sql,Advanced
sql_sdss_0821.sql,Advanced
sql_sdss_0822.sql,Advanced
sql_sdss_0823.sql,Advanced
sql_sdss_0824.sql,Advanced
sql_sdss_0825.sql,Advanced
sql_sdss_0826.sql,Advanced
sql_sdss_0827.sql,Advanced
sql_sdss_0828.sql,Advanced
sql_sdss_0829.sql,Advanced
sql_sdss_0830.sql,Advanced
sql_sdss_0831.sql,Advanced
sql_sdss_0832.sql,Advanced
sql_sdss_0833.sql,Advanced
sql_sdss_0834.sql,Advanced
sql_sdss_0835.sql,Advanced
sql_sdss_0836.sql,Advanced
sql_sdss_0837.sql,Advanced
sql_sdss_0838.sql,Advanced
sql_sdss_0839.sql,Advanced
sql_sdss_0840.sql,Advanced
sql_sdss_0841.sql,Advanced
sql_sdss_0842.sql,Advanced
sql_sdss_0843.sql,Advanced
sql_sdss_0844.sql,Advanced
sql_sdss_0845.sql,Advanced
sql_sdss_0846.sql,Advanced
sql_sdss_0847.sql,Advanced
sql_sdss_0848.sql,Advanced
sql_sdss_0849.sql,Advanced
sql_sdss_0850.sql,Advanced
sql_sdss_0851.sql,Advanced
sql_sdss_0852.sql,Advanced
sql_sdss_0853.sql,Advanced
sql_sdss_0854.sql,Advanced
sql_sdss_0855.sql,Advanced
sql_sdss_0856.sql,Advanced
sql_sdss_0857.sql,Advanced
sql_sdss_0858.sql,Advanced
sql_sdss_0859.sql,Advanced
sql_sdss_0860.sql,Advanced
sql_sdss_0861.sql,Advanced
sql_sdss_0862.sql,Advanced
sql_sdss_0863.sql,Advanced
sql_sdss_0864.sql,Advanced
sql_sdss_0865.sql,Advanced
sql_sdss_0866.sql,Advanced
sql_sdss_0867.sql,Advanced
sql_sdss_0868.sql,Advanced
sql_sdss_0869.sql,Advanced
sql_sdss_0870.sql,Advanced
sql_sdss_0871.sql,Advanced
sql_sdss_0872.sql,Advanced
sql_sdss_0873.sql,Advanced
sql_sdss_0874.sql,Advanced
sql_sdss_0875.sql,Advanced
sql_sdss_0876.sql,Advanced
sql_sdss_0877.sql,Advanced
sql_sdss_0878.sql,Advanced
sql_sdss_0879.sql,Advanced
sql_sdss_0880.sql,Advanced
sql_sdss_0881.sql,Advanced
sql_sdss_0882.sql,Advanced
sql_sdss_0883.sql,Advanced
sql_sdss_0884.sql,Advanced
sql_sdss_0885.sql,Advanced
sql_sdss_0886.sql,Advanced
sql_sdss_0887.sql,Advanced
sql_sdss_0888.sql,Advanced
sql_sdss_0889.sql,Advanced
sql_sdss_0890.sql,Advanced
sql_sdss_0891.sql,Advanced
sql_sdss_0892.sql,Advanced
sql_sdss_0893.sql,Advanced
sql_sdss_0894.sql,Advanced
sql_sdss_0895.sql,Advanced
sql_sdss_0896.sql,Advanced
sql_sdss_0897.sql,Advanced
sql_sdss_0898.sql,Advanced
sql_sdss_0899.sql,Advanced
sql_sdss_0900.sql,Advanced
sql_sdss_0901.sql,Advanced
sql_sdss_0902.sql,Advanced
sql_sdss_0903.sql,Advanced
sql_sdss_0904.sql,Advanced
sql_sdss_0905.sql,Advanced
sql_sdss_0906.sql,Advanced
sql_sdss_0907.sql,Advanced
sql_sdss_0908.sql,Advanced
sql_sdss_0909.sql,Advanced
sql_sdss_0910.sql,Advanced
sql_sdss_0911.sql,Advanced
sql_sdss_0912.sql,Advanced
sql_sdss_0913.sql,Advanced
sql_sdss_0914.sql,Advanced
sql_sdss_0915.sql,Advanced
sql_sdss_0916.sql,Advanced
sql_sdss_0917.sql,Advanced
sql_sdss_0918.sql,Advanced
sql_sdss_0919.sql,Advanced
sql_sdss_0920.sql,Advanced
sql_sdss_0921.sql,Advanced
sql_sdss_0922.sql,Advanced
sql_sdss_0923.sql,Advanced
sql_sdss_0924.sql,Advanced
sql_sdss_0925.sql,Advanced
sql_sdss_0926.sql,Advanced
sql_sdss_0927.sql,Advanced
sql_sdss_0928.sql,Advanced
sql_sdss_0929.sql,Advanced
sql_sdss_0930.sql,Advanced
sql_sdss_0931.sql,Advanced
sql_sdss_0932.sql,Advanced
sql_sdss_0933.sql,Advanced
sql_sdss_0934.sql,Advanced
sql_sdss_0935.sql,Advanced
sql_sdss_0936.sql,Advanced
sql_sdss_0937.sql,Advanced
sql_sdss_0938.sql,Advanced
sql_sdss_0939.sql,Advanced
sql_sdss_0940.sql,Advanced
sql_sdss_0941.sql,Advanced
sql_sdss_0942.sql,Advanced
sql_sdss_0943.sql,Advanced
sql_sdss_0944.sql,Advanced
sql_sdss_0945.sql,Advanced
sql_sdss_0946.sql,Advanced
sql_sdss_0947.sql,Advanced
sql_sdss_0948.sql,Advanced
sql_sdss_0949.sql,Advanced
sql_sdss_0950.sql,Advanced
sql_sdss_0951.sql,Advanced
sql_sdss_0952.sql,Advanced
sql_sdss_0953.sql,Advanced
sql_sdss_0954.sql,Advanced
sql_sdss_0955.sql,Advanced
sql_sdss_0956.sql,Advanced
sql_sdss_0957.sql,Advanced
sql_sdss_0958.sql,Advanced
sql_sdss_0959.sql,Advanced
sql_sdss_0960.sql,Advanced
sql_sdss_0961.sql,Advanced
sql_sdss_0962.sql,Advanced
sql_sdss_0963.sql,Advanced
sql_sdss_0964.sql,Advanced
sql_sdss_0965.sql,Advanced
sql_sdss_0966.sql,Advanced
sql_sdss_0967.sql,Advanced
sql_sdss_0968.sql,Advanced
sql_sdss_0969.sql,Advanced
sql_sdss_0970.sql,Advanced
sql_sdss_0971.sql,Advanced
sql_sdss_0972.sql,Advanced
sql_sdss_0973.sql,Advanced
sql_sdss_0974.sql,Advanced
sql_sdss_0975.sql,Advanced
sql_sdss_0976.sql,Advanced
sql_sdss_0977.sql,Advanced
sql_sdss_0978.sql,Advanced
sql_sdss_0979.sql,Advanced
sql_sdss_0980.sql,Advanced
sql_sdss_0981.sql,Advanced
sql_sdss_0982.sql,Advanced
sql_sdss_0983.sql,Advanced
sql_sdss_0984.sql,Advanced
sql_sdss_0985.sql,Advanced
sql_sdss_0986.sql,Advanced
sql_sdss_0987.sql,Advanced
sql_sdss_0988.sql,Advanced
sql_sdss_0989.sql,Advanced
sql_sdss_0990.sql,Advanced
sql_sdss_0991.sql,Advanced
sql_sdss_0992.sql,Advanced
sql_sdss_0993.sql,Advanced
sql_sdss_0994.sql,Advanced
sql_sdss_0995.sql,Advanced
sql_sdss_0996.sql,Advanced
sql_sdss_0997.sql,Advanced
sql_sdss_0998.sql,Advanced
sql_sdss_0999.sql,Advanced
sql_sdss_1000.sql,Advanced
sql_sdss_1001.sql,Advanced
sql_sdss_1002.sql,Advanced
sql_sdss_1003.sql,Advanced
sql_sdss_1004.sql,Advanced
sql_sdss_1005.sql,Advanced
sql_sdss_1006.sql,Advanced
sql_sdss_1007.sql,Advanced
sql_sdss_1008.sql,Advanced
sql_sdss_1009.sql,Advanced
sql_sdss_1010.sql,Advanced
sql_sdss_1011.sql,Advanced
sql_sdss_1012.sql,Advanced
sql_sdss_1013.sql,Advanced
sql_sdss_1014.sql,Advanced
sql_sdss_1015.sql,Advanced
sql_sdss_1016.sql,Advanced
sql_sdss_1017.sql,Advanced
sql_sdss_1018.sql,Advanced
sql_sdss_1019.sql,Advanced
sql_sdss_1020.sql,Advanced
sql_sdss_1021.sql,Advanced
sql_sdss_1022.sql,Advanced
sql_sdss_1023.sql,Advanced
sql_sdss_1024.sql,Basic
sql_sdss_1025.sql,Basic
sql_sdss_1026.sql,Basic
sql_sdss_1027.sql,Basic
sql_sdss_1028.sql,Basic
sql_sdss_1029.sql,Basic
sql_sdss_1030.sql,Advanced
sql_sdss_1031.sql,Advanced
sql_sdss_1032.sql,Advanced
sql_sdss_1033.sql,Advanced
sql_sdss_1034.sql,Advanced
sql_sdss_1035.sql,Advanced
sql_sdss_1036.sql,Advanced
sql_sdss_1037.sql,Advanced
sql_sdss_1038.sql,Advanced
sql_sdss_1039.sql,Advanced
sql_sdss_1040.sql,Advanced
sql_sdss_1041.sql,Advanced
sql_sdss_1042.sql,Advanced
sql_sdss_1043.sql,Advanced
sql_sdss_1044.sql,Advanced
sql_sdss_1045.sql,Advanced
sql_sdss_1046.sql,Advanced
sql_sdss_1047.sql,Advanced
sql_sdss_1048.sql,Advanced
sql_sdss_1049.sql,Advanced
sql_sdss_1050.sql,Advanced
sql_sdss_1051.sql,Advanced
sql_sdss_1052.sql,Advanced
sql_sdss_1053.sql,Advanced
sql_sdss_1054.sql,Advanced
sql_sdss_1055.sql,Advanced
sql_sdss_1056.sql,Advanced
sql_sdss_1057.sql,Advanced
sql_sdss_1058.sql,Advanced
sql_sdss_1059.sql,Advanced
sql_sdss_1060.sql,Advanced
sql_sdss_1061.sql,Advanced
sql_sdss_1062.sql,Advanced
sql_sdss_1063.sql,Advanced
sql_sdss_1064.sql,Advanced
sql_sdss_1065.sql,Advanced
sql_sdss_1066.sql,Advanced
sql_sdss_1067.sql,Advanced
sql_sdss_1068.sql,Advanced
sql_sdss_1069.sql,Advanced
sql_sdss_1070.sql,Advanced
sql_sdss_1071.sql,Advanced
sql_sdss_1072.sql,Advanced
sql_sdss_1073.sql,Advanced
sql_sdss_1074.sql,Advanced
sql_sdss_1075.sql,Advanced
sql_sdss_1076.sql,Advanced
sql_sdss_1077.sql,Advanced
sql_sdss_1078.sql,Advanced
sql_sdss_1079.sql,Advanced
sql_sdss_1080.sql,Advanced
sql_sdss_1081.sql,Advanced
sql_sdss_1082.sql,Advanced
sql_sdss_1083.sql,Advanced
sql_sdss_1084.sql,Advanced
sql_sdss_1085.sql,Advanced
sql_sdss_1086.sql,Advanced
sql_sdss_1087.sql,Advanced
sql_sdss_1088.sql,Advanced
sql_sdss_1089.sql,Advanced
sql_sdss_1090.sql,Advanced
sql_sdss_1091.sql,Advanced
sql_sdss_1092.sql,Advanced
sql_sdss_1093.sql,Advanced
sql_sdss_1094.sql,Advanced
sql_sdss_1095.sql,Advanced
sql_sdss_1096.sql,Advanced
sql_sdss_1097.sql,Advanced
sql_sdss_1098.sql,Advanced
sql_sdss_1099.sql,Advanced
sql_sdss_1100.sql,Advanced
sql_sdss_1101.sql,Advanced
sql_sdss_1102.sql,Advanced
sql_sdss_1103.sql,Advanced
sql_sdss_1104.sql,Advanced
sql_sdss_1105.sql,Advanced
sql_sdss_1106.sql,Advanced
sql_sdss_1107.sql,Advanced
sql_sdss_1108.sql,Advanced
sql_sdss_1109.sql,Advanced
sql_sdss_1110.sql,Advanced
sql_sdss_1111.sql,Advanced
sql_sdss_1112.sql,Advanced
sql_sdss_1113.sql,Advanced
sql_sdss_1114.sql,Advanced
sql_sdss_1115.sql,Advanced
sql_sdss_1116.sql,Advanced
sql_sdss_1117.sql,Advanced
sql_sdss_1118.sql,Advanced
sql_sdss_1119.sql,Advanced
sql_sdss_1120.sql,Advanced
sql_sdss_1121.sql,Advanced
sql_sdss_1122.sql,Advanced
sql_sdss_1123.sql,Advanced
sql_sdss_1124.sql,Advanced
sql_sdss_1125.sql,Advanced
sql_sdss_1126.sql,Advanced
sql_sdss_1127.sql,Advanced
sql_sdss_1128.sql,Advanced
sql_sdss_1129.sql,Advanced
sql_sdss_1130.sql,Advanced
sql_sdss_1131.sql,Advanced
sql_sdss_1132.sql,Advanced
sql_sdss_1133.sql,Advanced
sql_sdss_1134.sql,Advanced
sql_sdss_1135.sql,Advanced
sql_sdss_1136.sql,Advanced
sql_sdss_1137.sql,Advanced
sql_sdss_1138.sql,Advanced
sql_sdss_1139.sql,Advanced
sql_sdss_1140.sql,Advanced
sql_sdss_1141.sql,Advanced
sql_sdss_1142.sql,Advanced
sql_sdss_1143.sql,Advanced
sql_sdss_1144.sql,Advanced
sql_sdss_1145.sql,Advanced
sql_sdss_1146.sql,Advanced
sql_sdss_1147.sql,Advanced
sql_sdss_1148.sql,Advanced
sql_sdss_1149.sql,Advanced
sql_sdss_1150.sql,Advanced
sql_sdss_1151.sql,Advanced
sql_sdss_1152.sql,Advanced
sql_sdss_1153.sql,Advanced
sql_sdss_1154.sql,Advanced
sql_sdss_1155.sql,Advanced
sql_sdss_1156.sql,Advanced
sql_sdss_1157.sql,Advanced
sql_sdss_1158.sql,Advanced
sql_sdss_1159.sql,Advanced
sql_sdss_1160.sql,Advanced
sql_sdss_1161.sql,Advanced
sql_sdss_1162.sql,Advanced
sql_sdss_1163.sql,Advanced
sql_sdss_1164.sql,Advanced
sql_sdss_1165.sql,Advanced
sql_sdss_1166.sql,Advanced
sql_sdss_1167.sql,Advanced
sql_sdss_1168.sql,Advanced
sql_sdss_1169.sql,Advanced
sql_sdss_1170.sql,Advanced
sql_sdss_1171.sql,Advanced
sql_sdss_1172.sql,Advanced
sql_sdss_1173.sql,Advanced
sql_sdss_1174.sql,Advanced
sql_sdss_1175.sql,Advanced
sql_sdss_1176.sql,Advanced
sql_sdss_1177.sql,Advanced
sql_sdss_1178.sql,Advanced
sql_sdss_1179.sql,Advanced
sql_sdss_1180.sql,Advanced
sql_sdss_1181.sql,Advanced
sql_sdss_1182.sql,Advanced
sql_sdss_1183.sql,Advanced
sql_sdss_1184.sql,Advanced
sql_sdss_1185.sql,Advanced
sql_sdss_1186.sql,Advanced
sql_sdss_1187.sql,Advanced
sql_sdss_1188.sql,Advanced
sql_sdss_1189.sql,Advanced
sql_sdss_1190.sql,Advanced
sql_sdss_1191.sql,Advanced
sql_sdss_1192.sql,Advanced
sql_sdss_1193.sql,Advanced
sql_sdss_1194.sql,Advanced
sql_sdss_1195.sql,Advanced
sql_sdss_1196.sql,Advanced
sql_sdss_1197.sql,Advanced
sql_sdss_1198.sql,Advanced
sql_sdss_1199.sql,Advanced
sql_sdss_1200.sql,Advanced
sql_sdss_1201.sql,Advanced
sql_sdss_1202.sql,Advanced
sql_sdss_1203.sql,Advanced
sql_sdss_1204.sql,Advanced
sql_sdss_1205.sql,Advanced
sql_sdss_1206.sql,Advanced
sql_sdss_1207.sql,Advanced
sql_sdss_1208.sql,Advanced
sql_sdss_1209.sql,Advanced
sql_sdss_1210.sql,Advanced
sql_sdss_1211.sql,Advanced
sql_sdss_1212.sql,Advanced
sql_sdss_1213.sql,Advanced
sql_sdss_1214.sql,Advanced
sql_sdss_1215.sql,Advanced
sql_sdss_1216.sql,Advanced
sql_sdss_1217.sql,Advanced
sql_sdss_1218.sql,Advanced
sql_sdss_1219.sql,Advanced
sql_sdss_1220.sql,Advanced
sql_sdss_1221.sql,Advanced
sql_sdss_1222.sql,Advanced
sql_sdss_1223.sql,Advanced
sql_sdss_1224.sql,Advanced
sql_sdss_1225.sql,Advanced
sql_sdss_1226.sql,Advanced
sql_sdss_1227.sql,Advanced
sql_sdss_1228.sql,Advanced
sql_sdss_1229.sql,Advanced
sql_sdss_1230.sql,Advanced
sql_sdss_1231.sql,Advanced
sql_sdss_1232.sql,Advanced
sql_sdss_1233.sql,Advanced
sql_sdss_1234.sql,Advanced
sql_sdss_1235.sql,Advanced
sql_sdss_1236.sql,Advanced
sql_sdss_1237.sql,Advanced
sql_sdss_1238.sql,Advanced
sql_sdss_1239.sql,Advanced
sql_sdss_1240.sql,Advanced
sql_sdss_1241.sql,Advanced
sql_sdss_1242.sql,Advanced
sql_sdss_1243.sql,Advanced
sql_sdss_1244.sql,Advanced
sql_sdss_1245.sql,Advanced
sql_sdss_1246.sql,Advanced
sql_sdss_1247.sql,Advanced
sql_sdss_1248.sql,Advanced
sql_sdss_1249.sql,Advanced
sql_sdss_1250.sql,Advanced
sql_sdss_1251.sql,Advanced
sql_sdss_1252.sql,Advanced
sql_sdss_1253.sql,Advanced
sql_sdss_1254.sql,Advanced
sql_sdss_1255.sql,Advanced
sql_sdss_1256.sql,Advanced
sql_sdss_1257.sql,Advanced
sql_sdss_1258.sql,Advanced
sql_sdss_1259.sql,Advanced
sql_sdss_1260.sql,Advanced
sql_sdss_1261.sql,Advanced
sql_sdss_1262.sql,Advanced
sql_sdss_1263.sql,Advanced
sql_sdss_1264.sql,Advanced
sql_sdss_1265.sql,Advanced
sql_sdss_1266.sql,Advanced
sql_sdss_1267.sql,Advanced
sql_sdss_1268.sql,Advanced
sql_sdss_1269.sql,Advanced
sql_sdss_1270.sql,Advanced
sql_sdss_1271.sql,Advanced
sql_sdss_1272.sql,Advanced
sql_sdss_1273.sql,Advanced
sql_sdss_1274.sql,Advanced
sql_sdss_1275.sql,Advanced
sql_sdss_1276.sql,Advanced
sql_sdss_1277.sql,Advanced
sql_sdss_1278.sql,Advanced
sql_sdss_1279.sql,Advanced
sql_sdss_1280.sql,Advanced
sql_sdss_1281.sql,Advanced
sql_sdss_1282.sql,Advanced
sql_sdss_1283.sql,Advanced
sql_sdss_1284.sql,Advanced
sql_sdss_1285.sql,Advanced
sql_sdss_1286.sql,Advanced
sql_sdss_1287.sql,Advanced
sql_sdss_1288.sql,Advanced
sql_sdss_1289.sql,Advanced
sql_sdss_1290.sql,Advanced
sql_sdss_1291.sql,Advanced
sql_sdss_1292.sql,Advanced
sql_sdss_1293.sql,Advanced
sql_sdss_1294.sql,Advanced
sql_sdss_1295.sql,Advanced
sql_sdss_1296.sql,Advanced
sql_sdss_1297.sql,Advanced
sql_sdss_1298.sql,Advanced
sql_sdss_1299.sql,Advanced
sql_sdss_1300.sql,Advanced
sql_sdss_1301.sql,Advanced
sql_sdss_1302.sql,Advanced
sql_sdss_1303.sql,Advanced
sql_sdss_1304.sql,Advanced
sql_sdss_1305.sql,Advanced
sql_sdss_1306.sql,Advanced
sql_sdss_1307.sql,Advanced
sql_sdss_1308.sql,Advanced
sql_sdss_1309.sql,Advanced
sql_sdss_1310.sql,Advanced
sql_sdss_1311.sql,Advanced
sql_sdss_1312.sql,Advanced
sql_sdss_1313.sql,Advanced
sql_sdss_1314.sql,Advanced
sql_sdss_1315.sql,Advanced
sql_sdss_1316.sql,Advanced
sql_sdss_1317.sql,Advanced
sql_sdss_1318.sql,Advanced
sql_sdss_1319.sql,Advanced
sql_sdss_1320.sql,Advanced
sql_sdss_1321.sql,Advanced
sql_sdss_1322.sql,Advanced
sql_sdss_1323.sql,Advanced
sql_sdss_1324.sql,Advanced
sql_sdss_1325.sql,Advanced
sql_sdss_1326.sql,Advanced
sql_sdss_1327.sql,Advanced
sql_sdss_1328.sql,Advanced
sql_sdss_1329.sql,Advanced
sql_sdss_1330.sql,Advanced
sql_sdss_1331.sql,Advanced
sql_sdss_1332.sql,Advanced
sql_sdss_1333.sql,Advanced
sql_sdss_1334.sql,Advanced
sql_sdss_1335.sql,Advanced
sql_sdss_1336.sql,Advanced
sql_sdss_1337.sql,Advanced
sql_sdss_1338.sql,Advanced
sql_sdss_1339.sql,Advanced
sql_sdss_1340.sql,Advanced
sql_sdss_1341.sql,Advanced
sql_sdss_1342.sql,Advanced
sql_sdss_1343.sql,Advanced
sql_sdss_1344.sql,Advanced
sql_sdss_1345.sql,Advanced
sql_sdss_1346.sql,Advanced
sql_sdss_1347.sql,Advanced
sql_sdss_1348.sql,Advanced
sql_sdss_1349.sql,Advanced
sql_sdss_1350.sql,Advanced
sql_sdss_1351.sql,Advanced
sql_sdss_1352.sql,Advanced
sql_sdss_1353.sql,Advanced
sql_sdss_1354.sql,Advanced
sql_sdss_1355.sql,Advanced
sql_sdss_1356.sql,Advanced
sql_sdss_1357.sql,Advanced
sql_sdss_1358.sql,Advanced
sql_sdss_1359.sql,Advanced
sql_sdss_1360.sql,Advanced
sql_sdss_1361.sql,Advanced
sql_sdss_1362.sql,Advanced
sql_sdss_1363.sql,Advanced
sql_sdss_1364.sql,Advanced
sql_sdss_1365.sql,Advanced
sql_sdss_1366.sql,Advanced
sql_sdss_1367.sql,Basic
sql_sdss_1368.sql,Basic
sql_sdss_1369.sql,Basic
sql_sdss_1370.sql,Basic
sql_sdss_1371.sql,Basic
sql_sdss_1372.sql,Basic
sql_sdss_1373.sql,Basic
sql_sdss_1374.sql,Basic
sql_sdss_1375.sql,Basic
sql_sdss_1376.sql,Basic
sql_sdss_1377.sql,Basic
sql_sdss_1378.sql,Basic
sql_sdss_1379.sql,Basic
sql_sdss_1380.sql,Basic
sql_sdss_1381.sql,Basic
sql_sdss_1382.sql,Basic
sql_sdss_1383.sql,Basic
sql_sdss_1384.sql,Basic
sql_sdss_1385.sql,Basic
sql_sdss_1386.sql,Basic
sql_sdss_1387.sql,Basic
sql_sdss_1388.sql,Basic
sql_sdss_1389.sql,Basic
sql_sdss_1390.sql,Basic
sql_sdss_1391.sql,Basic
sql_sdss_1392.sql,Basic
sql_sdss_1393.sql,Basic
sql_sdss_1394.sql,Basic
sql_sdss_1395.sql,Basic
sql_sdss_1396.sql,Basic
sql_sdss_1397.sql,Basic
sql_sdss_1398.sql,Basic
sql_sdss_1399.sql,Basic
sql_sdss_1400.sql,Basic
sql_sdss_1401.sql,Basic
sql_sdss_1402.sql,Basic
sql_sdss_1403.sql,Basic
sql_sdss_1404.sql,Basic
sql_sdss_1405.sql,Basic
sql_sdss_1406.sql,Basic
sql_sdss_1407.sql,Basic
sql_sdss_1408.sql,Basic
sql_sdss_1409.sql,Basic
sql_sdss_1410.sql,Basic
sql_sdss_1411.sql,Basic
sql_sdss_1412.sql,Basic
sql_sdss_1413.sql,Basic
sql_sdss_1414.sql,Basic
sql_sdss_1415.sql,Basic
sql_sdss_1416.sql,Basic
sql_sdss_1417.sql,Basic
sql_sdss_1418.sql,Basic
sql_sdss_1419.sql,Basic
sql_sdss_1420.sql,Basic
sql_sdss_1421.sql,Basic
sql_sdss_1422.sql,Basic
sql_sdss_1423.sql,Basic
sql_sdss_1424.sql,Basic
sql_sdss_1425.sql,Basic
sql_sdss_1426.sql,Basic
sql_sdss_1427.sql,Basic
sql_sdss_1428.sql,Basic
sql_sdss_1429.sql,Basic
sql_sdss_1430.sql,Basic
sql_sdss_1431.sql,Basic
sql_sdss_1432.sql,Basic
sql_sdss_1433.sql,Basic
sql_sdss_1434.sql,Basic
sql_sdss_1435.sql,Basic
sql_sdss_1436.sql,Basic
sql_sdss_1437.sql,Basic
sql_sdss_1438.sql,Basic
sql_sdss_1439.sql,Basic
sql_sdss_1440.sql,Basic
sql_sdss_1441.sql,Basic
sql_sdss_1442.sql,Basic
sql_sdss_1443.sql,Basic
sql_sdss_1444.sql,Basic
sql_sdss_1445.sql,Basic
sql_sdss_1446.sql,Basic
sql_sdss_1447.sql,Basic
sql_sdss_1448.sql,Basic
sql_sdss_1449.sql,Basic
sql_sdss_1450.sql,Basic
sql_sdss_1451.sql,Basic
sql_sdss_1452.sql,Basic
sql_sdss_1453.sql,Basic
sql_sdss_1454.sql,Basic
sql_sdss_1455.sql,Basic
sql_sdss_1456.sql,Basic
sql_sdss_1457.sql,Basic
sql_sdss_1458.sql,Basic
sql_sdss_1459.sql,Basic
sql_sdss_1460.sql,Basic
sql_sdss_1461.sql,Basic
sql_sdss_1462.sql,Basic
sql_sdss_1463.sql,Basic
sql_sdss_1464.sql,Basic
sql_sdss_1465.sql,Basic
sql_sdss_1466.sql,Basic
sql_sdss_1467.sql,Basic
sql_sdss_1468.sql,Basic
sql_sdss_1469.sql,Basic
sql_sdss_1470.sql,Basic
sql_sdss_1471.sql,Basic
sql_sdss_1472.sql,Basic
sql_sdss_1473.sql,Basic
sql_sdss_1474.sql,Basic
sql_sdss_1475.sql,Basic
sql_sdss_1476.sql,Basic
sql_sdss_1477.sql,Basic
sql_sdss_1478.sql,Basic
sql_sdss_1479.sql,Basic
sql_sdss_1480.sql,Basic
sql_sdss_1481.sql,Basic
sql_sdss_1482.sql,Basic
sql_sdss_1483.sql,Basic
sql_sdss_1484.sql,Basic
sql_sdss_1485.sql,Basic
sql_sdss_1486.sql,Basic
sql_sdss_1487.sql,Basic
sql_sdss_1488.sql,Basic
sql_sdss_1489.sql,Basic
sql_sdss_1490.sql,Basic
sql_sdss_1491.sql,Basic
sql_sdss_1492.sql,Basic
sql_sdss_1493.sql,Basic
sql_sdss_1494.sql,Basic
sql_sdss_1495.sql,Basic
sql_sdss_1496.sql,Basic
sql_sdss_1497.sql,Basic
sql_sdss_1498.sql,Basic
sql_sdss_1499.sql,Basic
sql_sdss_1500.sql,Basic
sql_sdss_1501.sql,Basic
sql_sdss_1502.sql,Basic
sql_sdss_1503.sql,Basic
sql_sdss_1504.sql,Basic
sql_sdss_1505.sql,Basic
sql_sdss_1506.sql,Basic
sql_sdss_1507.sql,Basic
sql_sdss_1508.sql,Basic
sql_sdss_1509.sql,Basic
sql_sdss_1510.sql,Basic
sql_sdss_1511.sql,Basic
sql_sdss_1512.sql,Basic
sql_sdss_1513.sql,Basic
sql_sdss_1514.sql,Basic
sql_sdss_1515.sql,Basic
sql_sdss_1516.sql,Basic
sql_sdss_1517.sql,Basic
sql_sdss_1518.sql,Basic
sql_sdss_1519.sql,Basic
sql_sdss_1520.sql,Basic
sql_sdss_1521.sql,Basic
sql_sdss_1522.sql,Basic
sql_sdss_1523.sql,Basic
sql_sdss_1524.sql,Basic
sql_sdss_1525.sql,Basic
sql_sdss_1526.sql,Basic
sql_sdss_1527.sql,Basic
sql_sdss_1528.sql,Basic
sql_sdss_1529.sql,Basic
sql_sdss_1530.sql,Basic
sql_sdss_1531.sql,Basic
sql_sdss_1532.sql,Basic
sql_sdss_1533.sql,Basic
sql_sdss_1534.sql,Basic
sql_sdss_1535.sql,Basic
sql_sdss_1536.sql,Basic
sql_sdss_1537.sql,Basic
sql_sdss_1538.sql,Basic
sql_sdss_1539.sql,Basic
sql_sdss_1540.sql,Basic
sql_sdss_1541.sql,Basic
sql_sdss_1542.sql,Basic
sql_sdss_1543.sql,Basic
sql_sdss_1544.sql,Basic
sql_sdss_1545.sql,Basic
sql_sdss_1546.sql,Basic
sql_sdss_1547.sql,Basic
sql_sdss_1548.sql,Basic
sql_sdss_1549.sql,Basic
sql_sdss_1550.sql,Basic
sql_sdss_1551.sql,Basic
sql_sdss_1552.sql,Basic
sql_sdss_1553.sql,Basic
sql_sdss_1554.sql,Basic
sql_sdss_1555.sql,Basic
sql_sdss_1556.sql,Basic
sql_sdss_1557.sql,Basic
sql_sdss_1558.sql,Basic
sql_sdss_1559.sql,Basic
sql_sdss_1560.sql,Basic
sql_sdss_1561.sql,Basic
sql_sdss_1562.sql,Basic
sql_sdss_1563.sql,Basic
sql_sdss_1564.sql,Basic
sql_sdss_1565.sql,Basic
sql_sdss_1566.sql,Basic
sql_sdss_1567.sql,Basic
sql_sdss_1568.sql,Basic
sql_sdss_1569.sql,Basic
sql_sdss_1570.sql,Basic
sql_sdss_1571.sql,Basic
sql_sdss_1572.sql,Basic
sql_sdss_1573.sql,Basic
sql_sdss_1574.sql,Basic
sql_sdss_1575.sql,Basic
sql_sdss_1576.sql,Basic
sql_sdss_1577.sql,Basic
sql_sdss_1578.sql,Basic
sql_sdss_1579.sql,Basic
sql_sdss_1580.sql,Basic
sql_sdss_1581.sql,Basic
sql_sdss_1582.sql,Basic
sql_sdss_1583.sql,Basic
sql_sdss_1584.sql,Basic
sql_sdss_1585.sql,Basic
sql_sdss_1586.sql,Basic
sql_sdss_1587.sql,Basic
sql_sdss_1588.sql,Basic
sql_sdss_1589.sql,Basic
sql_sdss_1590.sql,Basic
sql_sdss_1591.sql,Basic
sql_sdss_1592.sql,Basic
sql_sdss_1593.sql,Basic
sql_sdss_1594.sql,Basic
sql_sdss_1595.sql,Basic
sql_sdss_1596.sql,Basic
